
WARNING: The TensorFlow contrib module will not be included in TensorFlow 2.0.
For more information, please see:
  * https://github.com/tensorflow/community/blob/master/rfcs/20180907-contrib-sunset.md
  * https://github.com/tensorflow/addons
If you depend on functionality not listed there, please file an issue.

WARNING:tensorflow:From 3rdDeep.py:118: conv2d (from tensorflow.python.layers.convolutional) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.conv2d instead.
WARNING:tensorflow:From /home/james/.local/lib/python2.7/site-packages/tensorflow/python/framework/op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
WARNING:tensorflow:From 3rdDeep.py:123: batch_normalization (from tensorflow.python.layers.normalization) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.batch_normalization instead.
WARNING:tensorflow:From 3rdDeep.py:149: flatten (from tensorflow.python.layers.core) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.flatten instead.
WARNING:tensorflow:From 3rdDeep.py:157: dense (from tensorflow.python.layers.core) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.dense instead.
WARNING:tensorflow:From /home/james/.local/lib/python2.7/site-packages/tensorflow/python/ops/losses/losses_impl.py:448: to_float (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
WARNING:tensorflow:From /home/james/.local/lib/python2.7/site-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
Memory Ready
Training Started
2019-04-02 23:27:38.874977: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 3401000000 Hz
2019-04-02 23:27:38.877467: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x7f894ec4ef50 executing computations on platform Host. Devices:
2019-04-02 23:27:38.877542: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
('Episode: 0', 'Total reward: 320.0', 'Training loss: 413.8317', 'Explore P: 0.9696')
('Episode: 247', 'Total reward: 920.0', 'Training loss: 1.2454', 'Explore P: 0.1002')
('Episode: 248', 'Total reward: 160.0', 'Training loss: 0.0010', 'Explore P: 0.1002')
('Episode: 249', 'Total reward: 360.0', 'Training loss: 2.4847', 'Explore P: 0.1002')
('Episode: 250', 'Total reward: 320.0', 'Training loss: 2.1568', 'Explore P: 0.1002')
Model Saved
('Episode: 251', 'Total reward: 580.0', 'Training loss: 1.2428', 'Explore P: 0.1002')
('Episode: 252', 'Total reward: 140.0', 'Training loss: 1.2607', 'Explore P: 0.1002')
('Episode: 253', 'Total reward: 240.0', 'Training loss: 0.6120', 'Explore P: 0.1002')
('Episode: 254', 'Total reward: 240.0', 'Training loss: 1.5470', 'Explore P: 0.1002')
('Episode: 255', 'Total reward: 260.0', 'Training loss: 0.0006', 'Explore P: 0.1002')
Model Saved
('Episode: 256', 'Total reward: 200.0', 'Training loss: 2.1565', 'Explore P: 0.1002')
('Episode: 257', 'Total reward: 320.0', 'Training loss: 1.2427', 'Explore P: 0.1002')
('Episode: 258', 'Total reward: 240.0', 'Training loss: 0.3053', 'Explore P: 0.1002')
('Episode: 259', 'Total reward: 240.0', 'Training loss: 1.5470', 'Explore P: 0.1002')
('Episode: 260', 'Total reward: 220.0', 'Training loss: 0.0020', 'Explore P: 0.1002')
Model Saved
('Episode: 261', 'Total reward: 400.0', 'Training loss: 0.6080', 'Explore P: 0.1001')
('Episode: 262', 'Total reward: 400.0', 'Training loss: 1.2576', 'Explore P: 0.1001')
('Episode: 263', 'Total reward: 420.0', 'Training loss: 1.5475', 'Explore P: 0.1001')
('Episode: 264', 'Total reward: 220.0', 'Training loss: 0.0028', 'Explore P: 0.1001')
('Episode: 265', 'Total reward: 460.0', 'Training loss: 0.6139', 'Explore P: 0.1001')
Model Saved
('Episode: 266', 'Total reward: 160.0', 'Training loss: 0.3058', 'Explore P: 0.1001')
('Episode: 267', 'Total reward: 200.0', 'Training loss: 1.5469', 'Explore P: 0.1001')
('Episode: 268', 'Total reward: 260.0', 'Training loss: 3.0962', 'Explore P: 0.1001')
('Episode: 269', 'Total reward: 160.0', 'Training loss: 1.2620', 'Explore P: 0.1001')
('Episode: 270', 'Total reward: 200.0', 'Training loss: 0.0052', 'Explore P: 0.1001')
Model Saved
('Episode: 271', 'Total reward: 260.0', 'Training loss: 1.5480', 'Explore P: 0.1001')
('Episode: 272', 'Total reward: 560.0', 'Training loss: 0.3268', 'Explore P: 0.1001')
('Episode: 273', 'Total reward: 180.0', 'Training loss: 0.0009', 'Explore P: 0.1001')
('Episode: 274', 'Total reward: 100.0', 'Training loss: 0.3052', 'Explore P: 0.1001')
('Episode: 275', 'Total reward: 80.0', 'Training loss: 1.2536', 'Explore P: 0.1001')
Model Saved
('Episode: 276', 'Total reward: 400.0', 'Training loss: 0.3048', 'Explore P: 0.1001')
('Episode: 277', 'Total reward: 200.0', 'Training loss: 0.0007', 'Explore P: 0.1001')
('Episode: 278', 'Total reward: 160.0', 'Training loss: 0.0020', 'Explore P: 0.1001')
('Episode: 279', 'Total reward: 400.0', 'Training loss: 0.0017', 'Explore P: 0.1001')
('Episode: 280', 'Total reward: 140.0', 'Training loss: 0.0018', 'Explore P: 0.1001')
Model Saved
('Episode: 281', 'Total reward: 200.0', 'Training loss: 1.2173', 'Explore P: 0.1001')
('Episode: 282', 'Total reward: 120.0', 'Training loss: 0.0234', 'Explore P: 0.1001')
('Episode: 283', 'Total reward: 200.0', 'Training loss: 1.5473', 'Explore P: 0.1001')
('Episode: 284', 'Total reward: 160.0', 'Training loss: 0.3057', 'Explore P: 0.1001')
('Episode: 285', 'Total reward: 120.0', 'Training loss: 2.1579', 'Explore P: 0.1001')
Model Saved
('Episode: 286', 'Total reward: 180.0', 'Training loss: 0.0010', 'Explore P: 0.1001')
('Episode: 287', 'Total reward: 80.0', 'Training loss: 1.5479', 'Explore P: 0.1001')
('Episode: 288', 'Total reward: 160.0', 'Training loss: 0.0010', 'Explore P: 0.1001')
('Episode: 289', 'Total reward: 160.0', 'Training loss: 0.3065', 'Explore P: 0.1001')
('Episode: 290', 'Total reward: 180.0', 'Training loss: 0.3079', 'Explore P: 0.1001')
Model Saved
('Episode: 291', 'Total reward: 200.0', 'Training loss: 0.6085', 'Explore P: 0.1001')
('Episode: 292', 'Total reward: 260.0', 'Training loss: 0.9113', 'Explore P: 0.1001')
('Episode: 293', 'Total reward: 120.0', 'Training loss: 0.0020', 'Explore P: 0.1001')
('Episode: 294', 'Total reward: 380.0', 'Training loss: 0.6099', 'Explore P: 0.1001')
('Episode: 295', 'Total reward: 140.0', 'Training loss: 1.2442', 'Explore P: 0.1001')
Model Saved
('Episode: 296', 'Total reward: 100.0', 'Training loss: 0.3075', 'Explore P: 0.1001')
('Episode: 297', 'Total reward: 340.0', 'Training loss: 0.3049', 'Explore P: 0.1000')
('Episode: 298', 'Total reward: 120.0', 'Training loss: 0.9141', 'Explore P: 0.1000')
('Episode: 299', 'Total reward: 200.0', 'Training loss: 1.8511', 'Explore P: 0.1000')
('Episode: 300', 'Total reward: 260.0', 'Training loss: 1.2425', 'Explore P: 0.1000')
Model Saved
('Episode: 301', 'Total reward: 260.0', 'Training loss: 0.0010', 'Explore P: 0.1000')
('Episode: 302', 'Total reward: 260.0', 'Training loss: 0.0008', 'Explore P: 0.1000')
('Episode: 303', 'Total reward: 120.0', 'Training loss: 0.6116', 'Explore P: 0.1000')
('Episode: 304', 'Total reward: 120.0', 'Training loss: 1.8500', 'Explore P: 0.1000')
('Episode: 305', 'Total reward: 180.0', 'Training loss: 1.2435', 'Explore P: 0.1000')
Model Saved
('Episode: 306', 'Total reward: 180.0', 'Training loss: 0.0015', 'Explore P: 0.1000')
('Episode: 307', 'Total reward: 180.0', 'Training loss: 0.0015', 'Explore P: 0.1000')
('Episode: 308', 'Total reward: 180.0', 'Training loss: 0.0009', 'Explore P: 0.1000')
('Episode: 309', 'Total reward: 360.0', 'Training loss: 3.7266', 'Explore P: 0.1000')
('Episode: 310', 'Total reward: 180.0', 'Training loss: 0.0016', 'Explore P: 0.1000')
Model Saved
('Episode: 311', 'Total reward: 240.0', 'Training loss: 0.0028', 'Explore P: 0.1000')
('Episode: 312', 'Total reward: 160.0', 'Training loss: 0.0015', 'Explore P: 0.1000')
('Episode: 313', 'Total reward: 220.0', 'Training loss: 1.5470', 'Explore P: 0.1000')
('Episode: 314', 'Total reward: 280.0', 'Training loss: 0.0019', 'Explore P: 0.1000')
('Episode: 315', 'Total reward: 240.0', 'Training loss: 0.3067', 'Explore P: 0.1000')
Model Saved
('Episode: 316', 'Total reward: 260.0', 'Training loss: 0.0018', 'Explore P: 0.1000')
('Episode: 317', 'Total reward: 560.0', 'Training loss: 1.8532', 'Explore P: 0.1000')
('Episode: 318', 'Total reward: 220.0', 'Training loss: 0.6292', 'Explore P: 0.1000')
('Episode: 319', 'Total reward: 200.0', 'Training loss: 2.4839', 'Explore P: 0.1000')
('Episode: 320', 'Total reward: 140.0', 'Training loss: 0.0007', 'Explore P: 0.1000')
Model Saved
('Episode: 321', 'Total reward: 140.0', 'Training loss: 0.0004', 'Explore P: 0.1000')
('Episode: 322', 'Total reward: 60.0', 'Training loss: 0.3241', 'Explore P: 0.1000')
('Episode: 323', 'Total reward: 100.0', 'Training loss: 0.0011', 'Explore P: 0.1000')
('Episode: 324', 'Total reward: 240.0', 'Training loss: 0.0012', 'Explore P: 0.1000')
('Episode: 325', 'Total reward: 180.0', 'Training loss: 0.0049', 'Explore P: 0.1000')
Model Saved
('Episode: 326', 'Total reward: 560.0', 'Training loss: 0.3052', 'Explore P: 0.1000')
('Episode: 327', 'Total reward: 260.0', 'Training loss: 0.3057', 'Explore P: 0.1000')
('Episode: 328', 'Total reward: 320.0', 'Training loss: 0.6096', 'Explore P: 0.1000')
('Episode: 329', 'Total reward: 320.0', 'Training loss: 2.1573', 'Explore P: 0.1000')
('Episode: 330', 'Total reward: 180.0', 'Training loss: 0.6329', 'Explore P: 0.1000')
Model Saved
('Episode: 331', 'Total reward: 260.0', 'Training loss: 0.0028', 'Explore P: 0.1000')
('Episode: 332', 'Total reward: 120.0', 'Training loss: 0.6097', 'Explore P: 0.1000')
('Episode: 333', 'Total reward: 420.0', 'Training loss: 1.2425', 'Explore P: 0.1000')
('Episode: 334', 'Total reward: 320.0', 'Training loss: 0.0009', 'Explore P: 0.1000')
('Episode: 335', 'Total reward: 320.0', 'Training loss: 1.2445', 'Explore P: 0.1000')
Model Saved
('Episode: 336', 'Total reward: 160.0', 'Training loss: 0.3060', 'Explore P: 0.1000')
('Episode: 337', 'Total reward: 200.0', 'Training loss: 0.3049', 'Explore P: 0.1000')
('Episode: 338', 'Total reward: 160.0', 'Training loss: 0.3056', 'Explore P: 0.1000')
('Episode: 339', 'Total reward: 120.0', 'Training loss: 0.3053', 'Explore P: 0.1000')
('Episode: 340', 'Total reward: 140.0', 'Training loss: 0.0012', 'Explore P: 0.1000')
Model Saved
('Episode: 341', 'Total reward: 120.0', 'Training loss: 0.3339', 'Explore P: 0.1000')
('Episode: 342', 'Total reward: 200.0', 'Training loss: 0.3046', 'Explore P: 0.1000')
('Episode: 343', 'Total reward: 260.0', 'Training loss: 0.3048', 'Explore P: 0.1000')
('Episode: 344', 'Total reward: 440.0', 'Training loss: 2.7900', 'Explore P: 0.1000')
('Episode: 345', 'Total reward: 160.0', 'Training loss: 1.2447', 'Explore P: 0.1000')
Model Saved
('Episode: 346', 'Total reward: 420.0', 'Training loss: 0.0012', 'Explore P: 0.1000')
('Episode: 347', 'Total reward: 260.0', 'Training loss: 1.5475', 'Explore P: 0.1000')
('Episode: 348', 'Total reward: 180.0', 'Training loss: 0.3047', 'Explore P: 0.1000')
('Episode: 349', 'Total reward: 140.0', 'Training loss: 0.0012', 'Explore P: 0.1000')
('Episode: 350', 'Total reward: 180.0', 'Training loss: 1.5510', 'Explore P: 0.1000')
Model Saved
('Episode: 351', 'Total reward: 200.0', 'Training loss: 0.6085', 'Explore P: 0.1000')
('Episode: 352', 'Total reward: 160.0', 'Training loss: 1.2437', 'Explore P: 0.1000')
('Episode: 353', 'Total reward: 200.0', 'Training loss: 0.0154', 'Explore P: 0.1000')
('Episode: 354', 'Total reward: 300.0', 'Training loss: 1.5704', 'Explore P: 0.1000')
('Episode: 355', 'Total reward: 180.0', 'Training loss: 2.7885', 'Explore P: 0.1000')
Model Saved
('Episode: 356', 'Total reward: 460.0', 'Training loss: 0.6091', 'Explore P: 0.1000')
('Episode: 357', 'Total reward: 220.0', 'Training loss: 0.3330', 'Explore P: 0.1000')
('Episode: 358', 'Total reward: 200.0', 'Training loss: 1.5476', 'Explore P: 0.1000')
('Episode: 359', 'Total reward: 180.0', 'Training loss: 0.0030', 'Explore P: 0.1000')
('Episode: 360', 'Total reward: 60.0', 'Training loss: 1.2437', 'Explore P: 0.1000')
Model Saved
('Episode: 361', 'Total reward: 240.0', 'Training loss: 0.9142', 'Explore P: 0.1000')
('Episode: 362', 'Total reward: 140.0', 'Training loss: 0.9390', 'Explore P: 0.1000')
('Episode: 363', 'Total reward: 200.0', 'Training loss: 0.9152', 'Explore P: 0.1000')
('Episode: 364', 'Total reward: 260.0', 'Training loss: 0.0016', 'Explore P: 0.1000')
('Episode: 365', 'Total reward: 240.0', 'Training loss: 0.0023', 'Explore P: 0.1000')
Model Saved
('Episode: 366', 'Total reward: 60.0', 'Training loss: 0.3065', 'Explore P: 0.1000')
('Episode: 367', 'Total reward: 420.0', 'Training loss: 1.5460', 'Explore P: 0.1000')
('Episode: 368', 'Total reward: 580.0', 'Training loss: 0.0016', 'Explore P: 0.1000')
('Episode: 369', 'Total reward: 160.0', 'Training loss: 0.0019', 'Explore P: 0.1000')
('Episode: 370', 'Total reward: 60.0', 'Training loss: 0.9131', 'Explore P: 0.1000')
Model Saved
('Episode: 371', 'Total reward: 200.0', 'Training loss: 0.3048', 'Explore P: 0.1000')
('Episode: 372', 'Total reward: 160.0', 'Training loss: 0.3050', 'Explore P: 0.1000')
('Episode: 373', 'Total reward: 120.0', 'Training loss: 2.7872', 'Explore P: 0.1000')
('Episode: 374', 'Total reward: 260.0', 'Training loss: 0.3062', 'Explore P: 0.1000')
('Episode: 375', 'Total reward: 480.0', 'Training loss: 0.3056', 'Explore P: 0.1000')
Model Saved
('Episode: 376', 'Total reward: 200.0', 'Training loss: 0.3313', 'Explore P: 0.1000')
('Episode: 377', 'Total reward: 320.0', 'Training loss: 0.3045', 'Explore P: 0.1000')
('Episode: 378', 'Total reward: 200.0', 'Training loss: 0.6101', 'Explore P: 0.1000')
('Episode: 379', 'Total reward: 200.0', 'Training loss: 0.0017', 'Explore P: 0.1000')
('Episode: 380', 'Total reward: 240.0', 'Training loss: 1.2426', 'Explore P: 0.1000')
Model Saved
('Episode: 381', 'Total reward: 220.0', 'Training loss: 0.6087', 'Explore P: 0.1000')
('Episode: 382', 'Total reward: 240.0', 'Training loss: 0.6106', 'Explore P: 0.1000')
('Episode: 383', 'Total reward: 120.0', 'Training loss: 0.6095', 'Explore P: 0.1000')
('Episode: 384', 'Total reward: 180.0', 'Training loss: 0.3055', 'Explore P: 0.1000')
('Episode: 385', 'Total reward: 980.0', 'Training loss: 1.8524', 'Explore P: 0.1000')
Model Saved
('Episode: 386', 'Total reward: 220.0', 'Training loss: 2.4837', 'Explore P: 0.1000')
('Episode: 387', 'Total reward: 260.0', 'Training loss: 0.3041', 'Explore P: 0.1000')
('Episode: 388', 'Total reward: 320.0', 'Training loss: 1.2434', 'Explore P: 0.1000')
('Episode: 389', 'Total reward: 720.0', 'Training loss: 0.3086', 'Explore P: 0.1000')
('Episode: 390', 'Total reward: 240.0', 'Training loss: 0.6124', 'Explore P: 0.1000')
Model Saved
('Episode: 391', 'Total reward: 140.0', 'Training loss: 0.0026', 'Explore P: 0.1000')
('Episode: 392', 'Total reward: 220.0', 'Training loss: 2.4631', 'Explore P: 0.1000')
('Episode: 393', 'Total reward: 280.0', 'Training loss: 0.3087', 'Explore P: 0.1000')
('Episode: 394', 'Total reward: 580.0', 'Training loss: 1.5458', 'Explore P: 0.1000')
('Episode: 395', 'Total reward: 260.0', 'Training loss: 0.0017', 'Explore P: 0.1000')
Model Saved
('Episode: 396', 'Total reward: 180.0', 'Training loss: 0.0150', 'Explore P: 0.1000')
('Episode: 397', 'Total reward: 320.0', 'Training loss: 1.8517', 'Explore P: 0.1000')
('Episode: 398', 'Total reward: 200.0', 'Training loss: 0.0012', 'Explore P: 0.1000')
('Episode: 399', 'Total reward: 340.0', 'Training loss: 1.5716', 'Explore P: 0.1000')
('Episode: 400', 'Total reward: 120.0', 'Training loss: 1.8505', 'Explore P: 0.1000')
Model Saved
('Episode: 401', 'Total reward: 200.0', 'Training loss: 0.9150', 'Explore P: 0.1000')
('Episode: 402', 'Total reward: 480.0', 'Training loss: 0.0014', 'Explore P: 0.1000')
('Episode: 403', 'Total reward: 260.0', 'Training loss: 1.5497', 'Explore P: 0.1000')
('Episode: 404', 'Total reward: 260.0', 'Training loss: 0.3204', 'Explore P: 0.1000')
('Episode: 405', 'Total reward: 60.0', 'Training loss: 1.5474', 'Explore P: 0.1000')
Model Saved
('Episode: 406', 'Total reward: 100.0', 'Training loss: 1.2434', 'Explore P: 0.1000')
('Episode: 407', 'Total reward: 100.0', 'Training loss: 0.3543', 'Explore P: 0.1000')
('Episode: 408', 'Total reward: 140.0', 'Training loss: 2.7898', 'Explore P: 0.1000')
('Episode: 409', 'Total reward: 140.0', 'Training loss: 0.9343', 'Explore P: 0.1000')
('Episode: 410', 'Total reward: 340.0', 'Training loss: 0.3066', 'Explore P: 0.1000')
Model Saved
('Episode: 411', 'Total reward: 180.0', 'Training loss: 0.3048', 'Explore P: 0.1000')
('Episode: 412', 'Total reward: 240.0', 'Training loss: 1.5470', 'Explore P: 0.1000')
('Episode: 413', 'Total reward: 180.0', 'Training loss: 1.5478', 'Explore P: 0.1000')
('Episode: 414', 'Total reward: 200.0', 'Training loss: 0.0169', 'Explore P: 0.1000')
('Episode: 415', 'Total reward: 260.0', 'Training loss: 1.5470', 'Explore P: 0.1000')
Model Saved
('Episode: 416', 'Total reward: 180.0', 'Training loss: 0.3055', 'Explore P: 0.1000')
('Episode: 417', 'Total reward: 260.0', 'Training loss: 0.0015', 'Explore P: 0.1000')
('Episode: 418', 'Total reward: 240.0', 'Training loss: 1.5725', 'Explore P: 0.1000')
('Episode: 419', 'Total reward: 460.0', 'Training loss: 2.7909', 'Explore P: 0.1000')
('Episode: 420', 'Total reward: 380.0', 'Training loss: 0.3047', 'Explore P: 0.1000')
Model Saved
('Episode: 421', 'Total reward: 180.0', 'Training loss: 0.9168', 'Explore P: 0.1000')
('Episode: 422', 'Total reward: 620.0', 'Training loss: 0.3056', 'Explore P: 0.1000')
('Episode: 423', 'Total reward: 520.0', 'Training loss: 0.3050', 'Explore P: 0.1000')
('Episode: 424', 'Total reward: 260.0', 'Training loss: 2.4848', 'Explore P: 0.1000')
('Episode: 425', 'Total reward: 120.0', 'Training loss: 0.9357', 'Explore P: 0.1000')
Model Saved
('Episode: 426', 'Total reward: 320.0', 'Training loss: 1.5672', 'Explore P: 0.1000')
('Episode: 427', 'Total reward: 680.0', 'Training loss: 0.6089', 'Explore P: 0.1000')
('Episode: 428', 'Total reward: 140.0', 'Training loss: 0.6095', 'Explore P: 0.1000')
('Episode: 429', 'Total reward: 260.0', 'Training loss: 0.0006', 'Explore P: 0.1000')
('Episode: 430', 'Total reward: 240.0', 'Training loss: 0.3056', 'Explore P: 0.1000')
Model Saved
('Episode: 431', 'Total reward: 200.0', 'Training loss: 1.5644', 'Explore P: 0.1000')
('Episode: 432', 'Total reward: 200.0', 'Training loss: 1.2425', 'Explore P: 0.1000')
('Episode: 433', 'Total reward: 240.0', 'Training loss: 0.6257', 'Explore P: 0.1000')
('Episode: 434', 'Total reward: 80.0', 'Training loss: 0.3071', 'Explore P: 0.1000')
('Episode: 435', 'Total reward: 180.0', 'Training loss: 0.6084', 'Explore P: 0.1000')
Model Saved
('Episode: 436', 'Total reward: 440.0', 'Training loss: 0.0191', 'Explore P: 0.1000')
('Episode: 437', 'Total reward: 100.0', 'Training loss: 1.2666', 'Explore P: 0.1000')
('Episode: 438', 'Total reward: 240.0', 'Training loss: 0.0016', 'Explore P: 0.1000')
('Episode: 439', 'Total reward: 320.0', 'Training loss: 0.3059', 'Explore P: 0.1000')
('Episode: 440', 'Total reward: 380.0', 'Training loss: 0.0013', 'Explore P: 0.1000')
Model Saved
('Episode: 441', 'Total reward: 180.0', 'Training loss: 0.0200', 'Explore P: 0.1000')
('Episode: 442', 'Total reward: 260.0', 'Training loss: 0.0174', 'Explore P: 0.1000')
('Episode: 443', 'Total reward: 260.0', 'Training loss: 1.2428', 'Explore P: 0.1000')
('Episode: 444', 'Total reward: 260.0', 'Training loss: 1.2650', 'Explore P: 0.1000')
('Episode: 445', 'Total reward: 380.0', 'Training loss: 0.3069', 'Explore P: 0.1000')
Model Saved
('Episode: 446', 'Total reward: 200.0', 'Training loss: 1.2657', 'Explore P: 0.1000')
('Episode: 447', 'Total reward: 180.0', 'Training loss: 0.6341', 'Explore P: 0.1000')
('Episode: 448', 'Total reward: 160.0', 'Training loss: 0.0238', 'Explore P: 0.1000')
('Episode: 449', 'Total reward: 140.0', 'Training loss: 1.2309', 'Explore P: 0.1000')
('Episode: 450', 'Total reward: 180.0', 'Training loss: 1.2423', 'Explore P: 0.1000')
Model Saved
('Episode: 451', 'Total reward: 200.0', 'Training loss: 0.0011', 'Explore P: 0.1000')
('Episode: 452', 'Total reward: 120.0', 'Training loss: 0.0020', 'Explore P: 0.1000')
('Episode: 453', 'Total reward: 280.0', 'Training loss: 1.5478', 'Explore P: 0.1000')
('Episode: 454', 'Total reward: 300.0', 'Training loss: 1.8743', 'Explore P: 0.1000')
('Episode: 455', 'Total reward: 120.0', 'Training loss: 0.3065', 'Explore P: 0.1000')
Model Saved
('Episode: 456', 'Total reward: 180.0', 'Training loss: 0.6105', 'Explore P: 0.1000')
('Episode: 457', 'Total reward: 160.0', 'Training loss: 0.0020', 'Explore P: 0.1000')
('Episode: 458', 'Total reward: 180.0', 'Training loss: 1.2420', 'Explore P: 0.1000')
('Episode: 459', 'Total reward: 300.0', 'Training loss: 1.8548', 'Explore P: 0.1000')
('Episode: 460', 'Total reward: 1240.0', 'Training loss: 3.0994', 'Explore P: 0.1000')
Model Saved
('Episode: 461', 'Total reward: 1610.0', 'Training loss: 2.7876', 'Explore P: 0.1000')
('Episode: 462', 'Total reward: 240.0', 'Training loss: 0.9120', 'Explore P: 0.1000')
('Episode: 463', 'Total reward: 240.0', 'Training loss: 0.3046', 'Explore P: 0.1000')
('Episode: 464', 'Total reward: 220.0', 'Training loss: 0.9160', 'Explore P: 0.1000')
('Episode: 465', 'Total reward: 300.0', 'Training loss: 0.0013', 'Explore P: 0.1000')
Model Saved
('Episode: 466', 'Total reward: 260.0', 'Training loss: 0.3062', 'Explore P: 0.1000')
('Episode: 467', 'Total reward: 240.0', 'Training loss: 1.8520', 'Explore P: 0.1000')
('Episode: 468', 'Total reward: 140.0', 'Training loss: 0.6264', 'Explore P: 0.1000')
('Episode: 469', 'Total reward: 140.0', 'Training loss: 0.3054', 'Explore P: 0.1000')
('Episode: 470', 'Total reward: 120.0', 'Training loss: 0.3042', 'Explore P: 0.1000')
Model Saved
('Episode: 471', 'Total reward: 800.0', 'Training loss: 1.5469', 'Explore P: 0.1000')
('Episode: 472', 'Total reward: 320.0', 'Training loss: 1.5470', 'Explore P: 0.1000')
('Episode: 473', 'Total reward: 220.0', 'Training loss: 0.3043', 'Explore P: 0.1000')
('Episode: 474', 'Total reward: 340.0', 'Training loss: 0.0020', 'Explore P: 0.1000')
('Episode: 475', 'Total reward: 140.0', 'Training loss: 0.6123', 'Explore P: 0.1000')
Model Saved
('Episode: 476', 'Total reward: 240.0', 'Training loss: 0.3046', 'Explore P: 0.1000')
('Episode: 477', 'Total reward: 300.0', 'Training loss: 0.3048', 'Explore P: 0.1000')
('Episode: 478', 'Total reward: 320.0', 'Training loss: 1.8668', 'Explore P: 0.1000')
('Episode: 479', 'Total reward: 260.0', 'Training loss: 2.1547', 'Explore P: 0.1000')
('Episode: 480', 'Total reward: 240.0', 'Training loss: 1.2422', 'Explore P: 0.1000')
Model Saved
('Episode: 481', 'Total reward: 300.0', 'Training loss: 1.2447', 'Explore P: 0.1000')
('Episode: 482', 'Total reward: 100.0', 'Training loss: 1.8536', 'Explore P: 0.1000')
('Episode: 483', 'Total reward: 580.0', 'Training loss: 0.3057', 'Explore P: 0.1000')
('Episode: 484', 'Total reward: 620.0', 'Training loss: 0.6131', 'Explore P: 0.1000')
('Episode: 485', 'Total reward: 200.0', 'Training loss: 0.0011', 'Explore P: 0.1000')
Model Saved
('Episode: 486', 'Total reward: 500.0', 'Training loss: 0.3065', 'Explore P: 0.1000')
('Episode: 487', 'Total reward: 460.0', 'Training loss: 0.0017', 'Explore P: 0.1000')
('Episode: 488', 'Total reward: 260.0', 'Training loss: 0.0006', 'Explore P: 0.1000')
('Episode: 489', 'Total reward: 180.0', 'Training loss: 2.4847', 'Explore P: 0.1000')
('Episode: 490', 'Total reward: 400.0', 'Training loss: 0.9158', 'Explore P: 0.1000')
Model Saved
('Episode: 491', 'Total reward: 220.0', 'Training loss: 3.0953', 'Explore P: 0.1000')
('Episode: 492', 'Total reward: 240.0', 'Training loss: 2.7928', 'Explore P: 0.1000')
('Episode: 493', 'Total reward: 200.0', 'Training loss: 1.2436', 'Explore P: 0.1000')
('Episode: 494', 'Total reward: 400.0', 'Training loss: 0.3056', 'Explore P: 0.1000')
('Episode: 495', 'Total reward: 180.0', 'Training loss: 0.6090', 'Explore P: 0.1000')
Model Saved
('Episode: 496', 'Total reward: 300.0', 'Training loss: 1.5471', 'Explore P: 0.1000')
('Episode: 497', 'Total reward: 260.0', 'Training loss: 0.3066', 'Explore P: 0.1000')
('Episode: 498', 'Total reward: 160.0', 'Training loss: 1.5466', 'Explore P: 0.1000')
('Episode: 499', 'Total reward: 680.0', 'Training loss: 0.3046', 'Explore P: 0.1000')
('Episode: 500', 'Total reward: 200.0', 'Training loss: 0.6093', 'Explore P: 0.1000')
Model Saved
('Episode: 501', 'Total reward: 160.0', 'Training loss: 1.8532', 'Explore P: 0.1000')
('Episode: 502', 'Total reward: 160.0', 'Training loss: 0.0016', 'Explore P: 0.1000')
('Episode: 503', 'Total reward: 400.0', 'Training loss: 0.9139', 'Explore P: 0.1000')
('Episode: 504', 'Total reward: 400.0', 'Training loss: 3.0935', 'Explore P: 0.1000')
('Episode: 505', 'Total reward: 200.0', 'Training loss: 1.2169', 'Explore P: 0.1000')
Model Saved
('Episode: 506', 'Total reward: 660.0', 'Training loss: 1.5463', 'Explore P: 0.1000')
('Episode: 507', 'Total reward: 140.0', 'Training loss: 1.2423', 'Explore P: 0.1000')
('Episode: 508', 'Total reward: 380.0', 'Training loss: 1.5464', 'Explore P: 0.1000')
('Episode: 509', 'Total reward: 240.0', 'Training loss: 0.0240', 'Explore P: 0.1000')
('Episode: 510', 'Total reward: 100.0', 'Training loss: 2.4857', 'Explore P: 0.1000')
