
WARNING: The TensorFlow contrib module will not be included in TensorFlow 2.0.
For more information, please see:
  * https://github.com/tensorflow/community/blob/master/rfcs/20180907-contrib-sunset.md
  * https://github.com/tensorflow/addons
If you depend on functionality not listed there, please file an issue.

WARNING:tensorflow:From ./deepQ.py:367: conv2d (from tensorflow.python.layers.convolutional) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.conv2d instead.
WARNING:tensorflow:From /home/james/.local/lib/python2.7/site-packages/tensorflow/python/framework/op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
WARNING:tensorflow:From ./deepQ.py:372: batch_normalization (from tensorflow.python.layers.normalization) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.batch_normalization instead.
WARNING:tensorflow:From ./deepQ.py:424: flatten (from tensorflow.python.layers.core) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.flatten instead.
WARNING:tensorflow:From ./deepQ.py:432: dense (from tensorflow.python.layers.core) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.dense instead.
WARNING:tensorflow:From /home/james/.local/lib/python2.7/site-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
Memory Ready
Training Started
2019-03-21 16:56:05.197252: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 3401000000 Hz
2019-03-21 16:56:05.255695: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x7fffed69aa30 executing computations on platform Host. Devices:
2019-03-21 16:56:05.255763: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
('Episode: 0', 'Total reward: 800.0', 'Training loss: 57.1794', 'Explore P: 0.9911')
('Episode: 1053', 'Total reward: 2210.0', 'Training loss: 43.2658', 'Explore P: 0.1000')
('Episode: 1054', 'Total reward: 1230.0', 'Training loss: 41.7250', 'Explore P: 0.1000')
('Episode: 1055', 'Total reward: 580.0', 'Training loss: 110.5212', 'Explore P: 0.1000')
Model Saved
('Episode: 1056', 'Total reward: 2250.0', 'Training loss: 123.0250', 'Explore P: 0.1000')
('Episode: 1057', 'Total reward: 620.0', 'Training loss: 56.4676', 'Explore P: 0.1000')
('Episode: 1058', 'Total reward: 2390.0', 'Training loss: 124.4728', 'Explore P: 0.1000')
('Episode: 1059', 'Total reward: 440.0', 'Training loss: 73.8019', 'Explore P: 0.1000')
('Episode: 1060', 'Total reward: 970.0', 'Training loss: 56.8747', 'Explore P: 0.1000')
Model Saved
('Episode: 1061', 'Total reward: 1340.0', 'Training loss: 46.4681', 'Explore P: 0.1000')
('Episode: 1062', 'Total reward: 540.0', 'Training loss: 66.2119', 'Explore P: 0.1000')
('Episode: 1063', 'Total reward: 480.0', 'Training loss: 79.8714', 'Explore P: 0.1000')
('Episode: 1064', 'Total reward: 1600.0', 'Training loss: 151.2225', 'Explore P: 0.1000')
('Episode: 1065', 'Total reward: 2820.0', 'Training loss: 70.1891', 'Explore P: 0.1000')
Model Saved
('Episode: 1066', 'Total reward: 340.0', 'Training loss: 33.2996', 'Explore P: 0.1000')
('Episode: 1067', 'Total reward: 1810.0', 'Training loss: 89.1936', 'Explore P: 0.1000')
('Episode: 1068', 'Total reward: 500.0', 'Training loss: 50.6419', 'Explore P: 0.1000')
('Episode: 1069', 'Total reward: 600.0', 'Training loss: 41.8191', 'Explore P: 0.1000')
('Episode: 1070', 'Total reward: 1500.0', 'Training loss: 32.9919', 'Explore P: 0.1000')
Model Saved
('Episode: 1071', 'Total reward: 850.0', 'Training loss: 54.8681', 'Explore P: 0.1000')
('Episode: 1072', 'Total reward: 460.0', 'Training loss: 48.4415', 'Explore P: 0.1000')
('Episode: 1073', 'Total reward: 1510.0', 'Training loss: 63.9349', 'Explore P: 0.1000')
('Episode: 1074', 'Total reward: 1150.0', 'Training loss: 60.5891', 'Explore P: 0.1000')
('Episode: 1075', 'Total reward: 480.0', 'Training loss: 32.5424', 'Explore P: 0.1000')
Model Saved
('Episode: 1076', 'Total reward: 260.0', 'Training loss: 49.4407', 'Explore P: 0.1000')
('Episode: 1077', 'Total reward: 1350.0', 'Training loss: 77.8323', 'Explore P: 0.1000')
('Episode: 1078', 'Total reward: 560.0', 'Training loss: 33.9211', 'Explore P: 0.1000')
('Episode: 1079', 'Total reward: 400.0', 'Training loss: 47.0249', 'Explore P: 0.1000')
('Episode: 1080', 'Total reward: 940.0', 'Training loss: 61.7507', 'Explore P: 0.1000')
Model Saved
('Episode: 1081', 'Total reward: 560.0', 'Training loss: 68.2998', 'Explore P: 0.1000')
('Episode: 1082', 'Total reward: 580.0', 'Training loss: 27.8471', 'Explore P: 0.1000')
('Episode: 1083', 'Total reward: 1260.0', 'Training loss: 27.8538', 'Explore P: 0.1000')
('Episode: 1084', 'Total reward: 1080.0', 'Training loss: 58.0617', 'Explore P: 0.1000')
('Episode: 1085', 'Total reward: 1460.0', 'Training loss: 175.4647', 'Explore P: 0.1000')
Model Saved
('Episode: 1086', 'Total reward: 2720.0', 'Training loss: 3599.8872', 'Explore P: 0.1000')
('Episode: 1087', 'Total reward: 1530.0', 'Training loss: 74.0714', 'Explore P: 0.1000')
('Episode: 1088', 'Total reward: 990.0', 'Training loss: 35.9740', 'Explore P: 0.1000')
('Episode: 1089', 'Total reward: 200.0', 'Training loss: 77.0170', 'Explore P: 0.1000')
('Episode: 1090', 'Total reward: 1670.0', 'Training loss: 105.9364', 'Explore P: 0.1000')
Model Saved
('Episode: 1091', 'Total reward: 320.0', 'Training loss: 99.2284', 'Explore P: 0.1000')
('Episode: 1092', 'Total reward: 640.0', 'Training loss: 39.9636', 'Explore P: 0.1000')
('Episode: 1093', 'Total reward: 1490.0', 'Training loss: 62.2077', 'Explore P: 0.1000')
('Episode: 1094', 'Total reward: 1690.0', 'Training loss: 85.5562', 'Explore P: 0.1000')
('Episode: 1095', 'Total reward: 420.0', 'Training loss: 102.1319', 'Explore P: 0.1000')
Model Saved
('Episode: 1096', 'Total reward: 1740.0', 'Training loss: 47.6889', 'Explore P: 0.1000')
('Episode: 1097', 'Total reward: 200.0', 'Training loss: 129.1896', 'Explore P: 0.1000')
('Episode: 1098', 'Total reward: 460.0', 'Training loss: 91.2447', 'Explore P: 0.1000')
('Episode: 1099', 'Total reward: 1580.0', 'Training loss: 48.0397', 'Explore P: 0.1000')
('Episode: 1100', 'Total reward: 340.0', 'Training loss: 58.7945', 'Explore P: 0.1000')
Model Saved
('Episode: 1101', 'Total reward: 420.0', 'Training loss: 72.3515', 'Explore P: 0.1000')
('Episode: 1102', 'Total reward: 420.0', 'Training loss: 49.2021', 'Explore P: 0.1000')
('Episode: 1103', 'Total reward: 620.0', 'Training loss: 35.4211', 'Explore P: 0.1000')
('Episode: 1104', 'Total reward: 3000.0', 'Training loss: 66.5741', 'Explore P: 0.1000')
('Episode: 1105', 'Total reward: 1160.0', 'Training loss: 96.7072', 'Explore P: 0.1000')
Model Saved
('Episode: 1106', 'Total reward: 1090.0', 'Training loss: 73.8788', 'Explore P: 0.1000')
('Episode: 1107', 'Total reward: 460.0', 'Training loss: 32.0926', 'Explore P: 0.1000')
('Episode: 1108', 'Total reward: 970.0', 'Training loss: 88.2111', 'Explore P: 0.1000')
('Episode: 1109', 'Total reward: 1150.0', 'Training loss: 47.3920', 'Explore P: 0.1000')
('Episode: 1110', 'Total reward: 560.0', 'Training loss: 56.1454', 'Explore P: 0.1000')
Model Saved
('Episode: 1111', 'Total reward: 1320.0', 'Training loss: 133.6111', 'Explore P: 0.1000')
('Episode: 1112', 'Total reward: 1980.0', 'Training loss: 62.2848', 'Explore P: 0.1000')
('Episode: 1113', 'Total reward: 520.0', 'Training loss: 50.8685', 'Explore P: 0.1000')
('Episode: 1114', 'Total reward: 1390.0', 'Training loss: 75.3377', 'Explore P: 0.1000')
('Episode: 1115', 'Total reward: 1930.0', 'Training loss: 49.8194', 'Explore P: 0.1000')
Model Saved
('Episode: 1116', 'Total reward: 2630.0', 'Training loss: 103.1692', 'Explore P: 0.1000')
('Episode: 1117', 'Total reward: 2300.0', 'Training loss: 83.9252', 'Explore P: 0.1000')
('Episode: 1118', 'Total reward: 3200.0', 'Training loss: 111.7754', 'Explore P: 0.1000')
('Episode: 1119', 'Total reward: 1290.0', 'Training loss: 105.3436', 'Explore P: 0.1000')
('Episode: 1120', 'Total reward: 280.0', 'Training loss: 114.3156', 'Explore P: 0.1000')
Model Saved
('Episode: 1121', 'Total reward: 500.0', 'Training loss: 89.2347', 'Explore P: 0.1000')
('Episode: 1122', 'Total reward: 480.0', 'Training loss: 102.5907', 'Explore P: 0.1000')
('Episode: 1123', 'Total reward: 480.0', 'Training loss: 98.5802', 'Explore P: 0.1000')
('Episode: 1124', 'Total reward: 1900.0', 'Training loss: 142.8331', 'Explore P: 0.1000')
('Episode: 1125', 'Total reward: 2680.0', 'Training loss: 154.4453', 'Explore P: 0.1000')
Model Saved
('Episode: 1126', 'Total reward: 680.0', 'Training loss: 101.6681', 'Explore P: 0.1000')
('Episode: 1127', 'Total reward: 520.0', 'Training loss: 91.1839', 'Explore P: 0.1000')
('Episode: 1128', 'Total reward: 540.0', 'Training loss: 91.5866', 'Explore P: 0.1000')
('Episode: 1129', 'Total reward: 1540.0', 'Training loss: 60.0303', 'Explore P: 0.1000')
('Episode: 1130', 'Total reward: 660.0', 'Training loss: 41.8680', 'Explore P: 0.1000')
Model Saved
('Episode: 1131', 'Total reward: 2270.0', 'Training loss: 114.2932', 'Explore P: 0.1000')
('Episode: 1132', 'Total reward: 340.0', 'Training loss: 114.7937', 'Explore P: 0.1000')
('Episode: 1133', 'Total reward: 1370.0', 'Training loss: 86.0816', 'Explore P: 0.1000')
('Episode: 1134', 'Total reward: 320.0', 'Training loss: 57.1547', 'Explore P: 0.1000')
('Episode: 1135', 'Total reward: 1700.0', 'Training loss: 56.8515', 'Explore P: 0.1000')
Model Saved
('Episode: 1136', 'Total reward: 580.0', 'Training loss: 61.0790', 'Explore P: 0.1000')
('Episode: 1137', 'Total reward: 2130.0', 'Training loss: 72.6641', 'Explore P: 0.1000')
('Episode: 1138', 'Total reward: 1910.0', 'Training loss: 1472.7034', 'Explore P: 0.1000')
('Episode: 1139', 'Total reward: 1770.0', 'Training loss: 75.2300', 'Explore P: 0.1000')
('Episode: 1140', 'Total reward: 520.0', 'Training loss: 44.0211', 'Explore P: 0.1000')
Model Saved
('Episode: 1141', 'Total reward: 680.0', 'Training loss: 56.2464', 'Explore P: 0.1000')
('Episode: 1142', 'Total reward: 440.0', 'Training loss: 58.7924', 'Explore P: 0.1000')
('Episode: 1143', 'Total reward: 1430.0', 'Training loss: 170.0191', 'Explore P: 0.1000')
('Episode: 1144', 'Total reward: 1340.0', 'Training loss: 109.8946', 'Explore P: 0.1000')
('Episode: 1145', 'Total reward: 2190.0', 'Training loss: 47.9256', 'Explore P: 0.1000')
Model Saved
('Episode: 1146', 'Total reward: 1000.0', 'Training loss: 394.1860', 'Explore P: 0.1000')
('Episode: 1147', 'Total reward: 360.0', 'Training loss: 42.3672', 'Explore P: 0.1000')
('Episode: 1148', 'Total reward: 460.0', 'Training loss: 61.5196', 'Explore P: 0.1000')
('Episode: 1149', 'Total reward: 260.0', 'Training loss: 41.3485', 'Explore P: 0.1000')
('Episode: 1150', 'Total reward: 1190.0', 'Training loss: 127.4337', 'Explore P: 0.1000')
Model Saved
('Episode: 1151', 'Total reward: 580.0', 'Training loss: 66.6572', 'Explore P: 0.1000')
('Episode: 1152', 'Total reward: 1110.0', 'Training loss: 127.5957', 'Explore P: 0.1000')
('Episode: 1153', 'Total reward: 940.0', 'Training loss: 41.1274', 'Explore P: 0.1000')
('Episode: 1154', 'Total reward: 420.0', 'Training loss: 57.5058', 'Explore P: 0.1000')
('Episode: 1155', 'Total reward: 460.0', 'Training loss: 42.1339', 'Explore P: 0.1000')
Model Saved
('Episode: 1156', 'Total reward: 1640.0', 'Training loss: 44.9276', 'Explore P: 0.1000')
('Episode: 1157', 'Total reward: 1860.0', 'Training loss: 45.3642', 'Explore P: 0.1000')
('Episode: 1158', 'Total reward: 700.0', 'Training loss: 37.3376', 'Explore P: 0.1000')
('Episode: 1159', 'Total reward: 580.0', 'Training loss: 28.5943', 'Explore P: 0.1000')
('Episode: 1160', 'Total reward: 1130.0', 'Training loss: 43.6774', 'Explore P: 0.1000')
Model Saved
('Episode: 1161', 'Total reward: 540.0', 'Training loss: 49.8618', 'Explore P: 0.1000')
('Episode: 1162', 'Total reward: 1390.0', 'Training loss: 57.9621', 'Explore P: 0.1000')
('Episode: 1163', 'Total reward: 1030.0', 'Training loss: 53.1820', 'Explore P: 0.1000')
('Episode: 1164', 'Total reward: 1480.0', 'Training loss: 71.4898', 'Explore P: 0.1000')
('Episode: 1165', 'Total reward: 380.0', 'Training loss: 78.4167', 'Explore P: 0.1000')
Model Saved
('Episode: 1166', 'Total reward: 3660.0', 'Training loss: 109.5241', 'Explore P: 0.1000')
('Episode: 1167', 'Total reward: 540.0', 'Training loss: 46.9243', 'Explore P: 0.1000')
('Episode: 1168', 'Total reward: 440.0', 'Training loss: 42.0012', 'Explore P: 0.1000')
('Episode: 1169', 'Total reward: 660.0', 'Training loss: 162.0553', 'Explore P: 0.1000')
('Episode: 1170', 'Total reward: 600.0', 'Training loss: 59.2221', 'Explore P: 0.1000')
Model Saved
('Episode: 1171', 'Total reward: 620.0', 'Training loss: 33.3292', 'Explore P: 0.1000')
('Episode: 1172', 'Total reward: 1880.0', 'Training loss: 37.8709', 'Explore P: 0.1000')
('Episode: 1173', 'Total reward: 720.0', 'Training loss: 47.8773', 'Explore P: 0.1000')
('Episode: 1174', 'Total reward: 340.0', 'Training loss: 29.5598', 'Explore P: 0.1000')
('Episode: 1175', 'Total reward: 520.0', 'Training loss: 56.7062', 'Explore P: 0.1000')
Model Saved
('Episode: 1176', 'Total reward: 260.0', 'Training loss: 37.9842', 'Explore P: 0.1000')
('Episode: 1177', 'Total reward: 2290.0', 'Training loss: 49.1922', 'Explore P: 0.1000')
('Episode: 1178', 'Total reward: 2530.0', 'Training loss: 115.4965', 'Explore P: 0.1000')
('Episode: 1179', 'Total reward: 580.0', 'Training loss: 177.4532', 'Explore P: 0.1000')
('Episode: 1180', 'Total reward: 500.0', 'Training loss: 126.6079', 'Explore P: 0.1000')
Model Saved
('Episode: 1181', 'Total reward: 3130.0', 'Training loss: 39.5743', 'Explore P: 0.1000')
('Episode: 1182', 'Total reward: 480.0', 'Training loss: 45.4526', 'Explore P: 0.1000')
('Episode: 1183', 'Total reward: 1840.0', 'Training loss: 107.5522', 'Explore P: 0.1000')
('Episode: 1184', 'Total reward: 500.0', 'Training loss: 47.7774', 'Explore P: 0.1000')
('Episode: 1185', 'Total reward: 600.0', 'Training loss: 48.9009', 'Explore P: 0.1000')
Model Saved
('Episode: 1186', 'Total reward: 460.0', 'Training loss: 268.7783', 'Explore P: 0.1000')
('Episode: 1187', 'Total reward: 440.0', 'Training loss: 186.5345', 'Explore P: 0.1000')
('Episode: 1188', 'Total reward: 960.0', 'Training loss: 88.8335', 'Explore P: 0.1000')
('Episode: 1189', 'Total reward: 1110.0', 'Training loss: 35.7748', 'Explore P: 0.1000')
('Episode: 1190', 'Total reward: 1430.0', 'Training loss: 312.7390', 'Explore P: 0.1000')
Model Saved
('Episode: 1191', 'Total reward: 480.0', 'Training loss: 89.2480', 'Explore P: 0.1000')
('Episode: 1192', 'Total reward: 560.0', 'Training loss: 46.4694', 'Explore P: 0.1000')
('Episode: 1193', 'Total reward: 3550.0', 'Training loss: 60.1027', 'Explore P: 0.1000')
('Episode: 1194', 'Total reward: 1980.0', 'Training loss: 75.3811', 'Explore P: 0.1000')
('Episode: 1195', 'Total reward: 520.0', 'Training loss: 100.4811', 'Explore P: 0.1000')
Model Saved
('Episode: 1196', 'Total reward: 2020.0', 'Training loss: 200.1216', 'Explore P: 0.1000')
('Episode: 1197', 'Total reward: 1010.0', 'Training loss: 51.4532', 'Explore P: 0.1000')
('Episode: 1198', 'Total reward: 940.0', 'Training loss: 74.8987', 'Explore P: 0.1000')
('Episode: 1199', 'Total reward: 1180.0', 'Training loss: 129.0439', 'Explore P: 0.1000')
('Episode: 1200', 'Total reward: 1840.0', 'Training loss: 227.3504', 'Explore P: 0.1000')
Model Saved
('Episode: 1201', 'Total reward: 1810.0', 'Training loss: 48.2899', 'Explore P: 0.1000')
('Episode: 1202', 'Total reward: 520.0', 'Training loss: 83.1520', 'Explore P: 0.1000')
('Episode: 1203', 'Total reward: 3740.0', 'Training loss: 111.5631', 'Explore P: 0.1000')
('Episode: 1204', 'Total reward: 1190.0', 'Training loss: 886.6083', 'Explore P: 0.1000')
('Episode: 1205', 'Total reward: 4550.0', 'Training loss: 151.1288', 'Explore P: 0.1000')
Model Saved
('Episode: 1206', 'Total reward: 200.0', 'Training loss: 62.6251', 'Explore P: 0.1000')
('Episode: 1207', 'Total reward: 520.0', 'Training loss: 74.5952', 'Explore P: 0.1000')
('Episode: 1208', 'Total reward: 440.0', 'Training loss: 90.1551', 'Explore P: 0.1000')
('Episode: 1209', 'Total reward: 460.0', 'Training loss: 65.5900', 'Explore P: 0.1000')
('Episode: 1210', 'Total reward: 520.0', 'Training loss: 61.8667', 'Explore P: 0.1000')
Model Saved
('Episode: 1211', 'Total reward: 1070.0', 'Training loss: 139.9238', 'Explore P: 0.1000')
('Episode: 1212', 'Total reward: 1910.0', 'Training loss: 149.6437', 'Explore P: 0.1000')
('Episode: 1213', 'Total reward: 480.0', 'Training loss: 37.6508', 'Explore P: 0.1000')
('Episode: 1214', 'Total reward: 2110.0', 'Training loss: 171.8256', 'Explore P: 0.1000')
('Episode: 1215', 'Total reward: 1070.0', 'Training loss: 83.2758', 'Explore P: 0.1000')
Model Saved
('Episode: 1216', 'Total reward: 720.0', 'Training loss: 74.9139', 'Explore P: 0.1000')
('Episode: 1217', 'Total reward: 580.0', 'Training loss: 34.8626', 'Explore P: 0.1000')
('Episode: 1218', 'Total reward: 1330.0', 'Training loss: 146.1972', 'Explore P: 0.1000')
('Episode: 1219', 'Total reward: 540.0', 'Training loss: 87.3926', 'Explore P: 0.1000')
('Episode: 1220', 'Total reward: 520.0', 'Training loss: 52.1382', 'Explore P: 0.1000')
Model Saved
('Episode: 1221', 'Total reward: 560.0', 'Training loss: 79.3016', 'Explore P: 0.1000')
('Episode: 1222', 'Total reward: 460.0', 'Training loss: 69.7994', 'Explore P: 0.1000')
('Episode: 1223', 'Total reward: 540.0', 'Training loss: 49.6458', 'Explore P: 0.1000')
('Episode: 1224', 'Total reward: 1090.0', 'Training loss: 36.9162', 'Explore P: 0.1000')
('Episode: 1225', 'Total reward: 1740.0', 'Training loss: 73.0053', 'Explore P: 0.1000')
Model Saved
('Episode: 1226', 'Total reward: 1750.0', 'Training loss: 220.5822', 'Explore P: 0.1000')
('Episode: 1227', 'Total reward: 810.0', 'Training loss: 74.2345', 'Explore P: 0.1000')
('Episode: 1228', 'Total reward: 460.0', 'Training loss: 30.5155', 'Explore P: 0.1000')
('Episode: 1229', 'Total reward: 520.0', 'Training loss: 38.7503', 'Explore P: 0.1000')
('Episode: 1230', 'Total reward: 660.0', 'Training loss: 27.7589', 'Explore P: 0.1000')
Model Saved
('Episode: 1231', 'Total reward: 440.0', 'Training loss: 43.8527', 'Explore P: 0.1000')
('Episode: 1232', 'Total reward: 380.0', 'Training loss: 29.9263', 'Explore P: 0.1000')
('Episode: 1233', 'Total reward: 520.0', 'Training loss: 25.0844', 'Explore P: 0.1000')
('Episode: 1234', 'Total reward: 1740.0', 'Training loss: 45.8891', 'Explore P: 0.1000')
('Episode: 1235', 'Total reward: 480.0', 'Training loss: 150.1650', 'Explore P: 0.1000')
Model Saved
('Episode: 1236', 'Total reward: 700.0', 'Training loss: 42.9594', 'Explore P: 0.1000')
('Episode: 1237', 'Total reward: 890.0', 'Training loss: 75.8583', 'Explore P: 0.1000')
('Episode: 1238', 'Total reward: 1300.0', 'Training loss: 111.8147', 'Explore P: 0.1000')
('Episode: 1239', 'Total reward: 1170.0', 'Training loss: 34.3222', 'Explore P: 0.1000')
('Episode: 1240', 'Total reward: 720.0', 'Training loss: 50.9947', 'Explore P: 0.1000')
Model Saved
('Episode: 1241', 'Total reward: 780.0', 'Training loss: 46.5019', 'Explore P: 0.1000')
('Episode: 1242', 'Total reward: 460.0', 'Training loss: 100.6885', 'Explore P: 0.1000')
('Episode: 1243', 'Total reward: 480.0', 'Training loss: 21.2304', 'Explore P: 0.1000')
('Episode: 1244', 'Total reward: 480.0', 'Training loss: 36.3568', 'Explore P: 0.1000')
('Episode: 1245', 'Total reward: 1670.0', 'Training loss: 48.5605', 'Explore P: 0.1000')
Model Saved
('Episode: 1246', 'Total reward: 720.0', 'Training loss: 92.8599', 'Explore P: 0.1000')
('Episode: 1247', 'Total reward: 640.0', 'Training loss: 23.1436', 'Explore P: 0.1000')
('Episode: 1248', 'Total reward: 620.0', 'Training loss: 28.2008', 'Explore P: 0.1000')
('Episode: 1249', 'Total reward: 600.0', 'Training loss: 28.9195', 'Explore P: 0.1000')
('Episode: 1250', 'Total reward: 1140.0', 'Training loss: 49.1876', 'Explore P: 0.1000')
Model Saved
('Episode: 1251', 'Total reward: 2130.0', 'Training loss: 127.6571', 'Explore P: 0.1000')
('Episode: 1252', 'Total reward: 1110.0', 'Training loss: 52.1141', 'Explore P: 0.1000')
('Episode: 1253', 'Total reward: 1450.0', 'Training loss: 44.2043', 'Explore P: 0.1000')
('Episode: 1254', 'Total reward: 680.0', 'Training loss: 38.7950', 'Explore P: 0.1000')
('Episode: 1255', 'Total reward: 2500.0', 'Training loss: 96.5640', 'Explore P: 0.1000')
Model Saved
('Episode: 1256', 'Total reward: 600.0', 'Training loss: 57.6494', 'Explore P: 0.1000')
('Episode: 1257', 'Total reward: 1620.0', 'Training loss: 54.4502', 'Explore P: 0.1000')
('Episode: 1258', 'Total reward: 320.0', 'Training loss: 43.7160', 'Explore P: 0.1000')
('Episode: 1259', 'Total reward: 1790.0', 'Training loss: 114.1860', 'Explore P: 0.1000')
('Episode: 1260', 'Total reward: 340.0', 'Training loss: 46.8319', 'Explore P: 0.1000')
Model Saved
('Episode: 1261', 'Total reward: 1150.0', 'Training loss: 105.1549', 'Explore P: 0.1000')
('Episode: 1262', 'Total reward: 600.0', 'Training loss: 75.3703', 'Explore P: 0.1000')
('Episode: 1263', 'Total reward: 1660.0', 'Training loss: 176.8892', 'Explore P: 0.1000')
('Episode: 1264', 'Total reward: 560.0', 'Training loss: 384.9863', 'Explore P: 0.1000')
('Episode: 1265', 'Total reward: 620.0', 'Training loss: 48.4211', 'Explore P: 0.1000')
Model Saved
('Episode: 1266', 'Total reward: 200.0', 'Training loss: 35.1250', 'Explore P: 0.1000')
('Episode: 1267', 'Total reward: 340.0', 'Training loss: 128.0591', 'Explore P: 0.1000')
('Episode: 1268', 'Total reward: 830.0', 'Training loss: 40.1582', 'Explore P: 0.1000')
('Episode: 1269', 'Total reward: 340.0', 'Training loss: 42.4889', 'Explore P: 0.1000')
('Episode: 1270', 'Total reward: 460.0', 'Training loss: 85.1267', 'Explore P: 0.1000')
Model Saved
('Episode: 1271', 'Total reward: 1310.0', 'Training loss: 80.6862', 'Explore P: 0.1000')
('Episode: 1272', 'Total reward: 1400.0', 'Training loss: 19.5095', 'Explore P: 0.1000')
('Episode: 1273', 'Total reward: 520.0', 'Training loss: 30.2372', 'Explore P: 0.1000')
('Episode: 1274', 'Total reward: 440.0', 'Training loss: 45.6581', 'Explore P: 0.1000')
('Episode: 1275', 'Total reward: 1160.0', 'Training loss: 112.1470', 'Explore P: 0.1000')
Model Saved
('Episode: 1276', 'Total reward: 380.0', 'Training loss: 21.5042', 'Explore P: 0.1000')
('Episode: 1277', 'Total reward: 1580.0', 'Training loss: 206.6873', 'Explore P: 0.1000')
('Episode: 1278', 'Total reward: 1270.0', 'Training loss: 56.0349', 'Explore P: 0.1000')
('Episode: 1279', 'Total reward: 1580.0', 'Training loss: 47.4805', 'Explore P: 0.1000')
('Episode: 1280', 'Total reward: 480.0', 'Training loss: 61.3841', 'Explore P: 0.1000')
Model Saved
('Episode: 1281', 'Total reward: 500.0', 'Training loss: 39.5921', 'Explore P: 0.1000')
('Episode: 1282', 'Total reward: 4580.0', 'Training loss: 65.3314', 'Explore P: 0.1000')
('Episode: 1283', 'Total reward: 660.0', 'Training loss: 106.0483', 'Explore P: 0.1000')
('Episode: 1284', 'Total reward: 520.0', 'Training loss: 85.5225', 'Explore P: 0.1000')
('Episode: 1285', 'Total reward: 4510.0', 'Training loss: 176.7194', 'Explore P: 0.1000')
Model Saved
('Episode: 1286', 'Total reward: 910.0', 'Training loss: 72.8957', 'Explore P: 0.1000')
('Episode: 1287', 'Total reward: 1370.0', 'Training loss: 90.9478', 'Explore P: 0.1000')
('Episode: 1288', 'Total reward: 1100.0', 'Training loss: 149.4493', 'Explore P: 0.1000')
('Episode: 1289', 'Total reward: 2310.0', 'Training loss: 106.3284', 'Explore P: 0.1000')
('Episode: 1290', 'Total reward: 1330.0', 'Training loss: 129.4452', 'Explore P: 0.1000')
Model Saved
('Episode: 1291', 'Total reward: 1140.0', 'Training loss: 72.5872', 'Explore P: 0.1000')
('Episode: 1292', 'Total reward: 260.0', 'Training loss: 119.3833', 'Explore P: 0.1000')
('Episode: 1293', 'Total reward: 380.0', 'Training loss: 54.6887', 'Explore P: 0.1000')
('Episode: 1294', 'Total reward: 540.0', 'Training loss: 80.9164', 'Explore P: 0.1000')
('Episode: 1295', 'Total reward: 660.0', 'Training loss: 66.2976', 'Explore P: 0.1000')
Model Saved
('Episode: 1296', 'Total reward: 580.0', 'Training loss: 43.9095', 'Explore P: 0.1000')
('Episode: 1297', 'Total reward: 2060.0', 'Training loss: 112.1072', 'Explore P: 0.1000')
('Episode: 1298', 'Total reward: 360.0', 'Training loss: 165.9985', 'Explore P: 0.1000')
('Episode: 1299', 'Total reward: 660.0', 'Training loss: 46.8863', 'Explore P: 0.1000')
('Episode: 1300', 'Total reward: 600.0', 'Training loss: 41.4501', 'Explore P: 0.1000')
Model Saved
('Episode: 1301', 'Total reward: 740.0', 'Training loss: 42.8499', 'Explore P: 0.1000')
('Episode: 1302', 'Total reward: 520.0', 'Training loss: 45.4000', 'Explore P: 0.1000')
('Episode: 1303', 'Total reward: 540.0', 'Training loss: 94.9778', 'Explore P: 0.1000')
('Episode: 1304', 'Total reward: 3240.0', 'Training loss: 58.8966', 'Explore P: 0.1000')
('Episode: 1305', 'Total reward: 1800.0', 'Training loss: 1193.9613', 'Explore P: 0.1000')
Model Saved
('Episode: 1306', 'Total reward: 1030.0', 'Training loss: 57.5041', 'Explore P: 0.1000')
('Episode: 1307', 'Total reward: 1550.0', 'Training loss: 79.9087', 'Explore P: 0.1000')
('Episode: 1308', 'Total reward: 2300.0', 'Training loss: 86.0153', 'Explore P: 0.1000')
('Episode: 1309', 'Total reward: 380.0', 'Training loss: 56.6968', 'Explore P: 0.1000')
('Episode: 1310', 'Total reward: 600.0', 'Training loss: 29.9399', 'Explore P: 0.1000')
Model Saved
('Episode: 1311', 'Total reward: 200.0', 'Training loss: 136.0635', 'Explore P: 0.1000')
('Episode: 1312', 'Total reward: 1120.0', 'Training loss: 125.2475', 'Explore P: 0.1000')
('Episode: 1313', 'Total reward: 1870.0', 'Training loss: 46.7884', 'Explore P: 0.1000')
('Episode: 1314', 'Total reward: 1850.0', 'Training loss: 52.6230', 'Explore P: 0.1000')
('Episode: 1315', 'Total reward: 1780.0', 'Training loss: 86.4297', 'Explore P: 0.1000')
Model Saved
