
WARNING: The TensorFlow contrib module will not be included in TensorFlow 2.0.
For more information, please see:
  * https://github.com/tensorflow/community/blob/master/rfcs/20180907-contrib-sunset.md
  * https://github.com/tensorflow/addons
If you depend on functionality not listed there, please file an issue.

WARNING:tensorflow:From ./deepQ.py:367: conv2d (from tensorflow.python.layers.convolutional) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.conv2d instead.
WARNING:tensorflow:From /home/james/.local/lib/python2.7/site-packages/tensorflow/python/framework/op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
WARNING:tensorflow:From ./deepQ.py:372: batch_normalization (from tensorflow.python.layers.normalization) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.batch_normalization instead.
WARNING:tensorflow:From ./deepQ.py:424: flatten (from tensorflow.python.layers.core) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.flatten instead.
WARNING:tensorflow:From ./deepQ.py:432: dense (from tensorflow.python.layers.core) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.dense instead.
WARNING:tensorflow:From /home/james/.local/lib/python2.7/site-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
Memory Ready
Training Started
2019-03-23 00:37:45.820876: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 3401000000 Hz
2019-03-23 00:37:45.823378: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x7fffe82d52d0 executing computations on platform Host. Devices:
2019-03-23 00:37:45.823436: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
('Episode: 0', 'Total reward: 1610.0', 'Training loss: 52.0388', 'Explore P: 0.9601')
('Episode: 1053', 'Total reward: 640.0', 'Training loss: 35.2731', 'Explore P: 0.1000')
('Episode: 1054', 'Total reward: 1380.0', 'Training loss: 50.8486', 'Explore P: 0.1000')
('Episode: 1055', 'Total reward: 1520.0', 'Training loss: 61.5267', 'Explore P: 0.1000')
Model Saved
('Episode: 1056', 'Total reward: 540.0', 'Training loss: 43.6263', 'Explore P: 0.1000')
('Episode: 1057', 'Total reward: 460.0', 'Training loss: 200.0674', 'Explore P: 0.1000')
('Episode: 1058', 'Total reward: 910.0', 'Training loss: 139.0549', 'Explore P: 0.1000')
('Episode: 1059', 'Total reward: 1130.0', 'Training loss: 18.6456', 'Explore P: 0.1000')
('Episode: 1060', 'Total reward: 1030.0', 'Training loss: 18.9701', 'Explore P: 0.1000')
Model Saved
('Episode: 1061', 'Total reward: 980.0', 'Training loss: 18.4271', 'Explore P: 0.1000')
('Episode: 1062', 'Total reward: 460.0', 'Training loss: 29.5391', 'Explore P: 0.1000')
('Episode: 1063', 'Total reward: 4410.0', 'Training loss: 37.9041', 'Explore P: 0.1000')
('Episode: 1064', 'Total reward: 2040.0', 'Training loss: 20.0997', 'Explore P: 0.1000')
('Episode: 1065', 'Total reward: 740.0', 'Training loss: 31.5438', 'Explore P: 0.1000')
Model Saved
('Episode: 1066', 'Total reward: 4200.0', 'Training loss: 26.4400', 'Explore P: 0.1000')
('Episode: 1067', 'Total reward: 870.0', 'Training loss: 22.1052', 'Explore P: 0.1000')
('Episode: 1068', 'Total reward: 460.0', 'Training loss: 16.9593', 'Explore P: 0.1000')
('Episode: 1069', 'Total reward: 380.0', 'Training loss: 72.2452', 'Explore P: 0.1000')
('Episode: 1070', 'Total reward: 780.0', 'Training loss: 38.0420', 'Explore P: 0.1000')
Model Saved
('Episode: 1071', 'Total reward: 980.0', 'Training loss: 404.5033', 'Explore P: 0.1000')
('Episode: 1072', 'Total reward: 1310.0', 'Training loss: 28.2930', 'Explore P: 0.1000')
('Episode: 1073', 'Total reward: 1040.0', 'Training loss: 306.2401', 'Explore P: 0.1000')
('Episode: 1074', 'Total reward: 1910.0', 'Training loss: 24.3478', 'Explore P: 0.1000')
('Episode: 1075', 'Total reward: 260.0', 'Training loss: 46.1026', 'Explore P: 0.1000')
Model Saved
('Episode: 1076', 'Total reward: 440.0', 'Training loss: 11.7456', 'Explore P: 0.1000')
('Episode: 1077', 'Total reward: 340.0', 'Training loss: 12.4228', 'Explore P: 0.1000')
('Episode: 1078', 'Total reward: 400.0', 'Training loss: 27.2232', 'Explore P: 0.1000')
('Episode: 1079', 'Total reward: 420.0', 'Training loss: 48.0094', 'Explore P: 0.1000')
('Episode: 1080', 'Total reward: 260.0', 'Training loss: 28.6411', 'Explore P: 0.1000')
Model Saved
('Episode: 1081', 'Total reward: 520.0', 'Training loss: 7.0147', 'Explore P: 0.1000')
('Episode: 1082', 'Total reward: 710.0', 'Training loss: 22.8717', 'Explore P: 0.1000')
('Episode: 1083', 'Total reward: 1990.0', 'Training loss: 26.5708', 'Explore P: 0.1000')
('Episode: 1084', 'Total reward: 340.0', 'Training loss: 11.5089', 'Explore P: 0.1000')
('Episode: 1085', 'Total reward: 680.0', 'Training loss: 29.3747', 'Explore P: 0.1000')
Model Saved
('Episode: 1086', 'Total reward: 1600.0', 'Training loss: 43.6980', 'Explore P: 0.1000')
('Episode: 1087', 'Total reward: 1610.0', 'Training loss: 40.5206', 'Explore P: 0.1000')
('Episode: 1088', 'Total reward: 2490.0', 'Training loss: 26.8647', 'Explore P: 0.1000')
('Episode: 1089', 'Total reward: 1800.0', 'Training loss: 261.9490', 'Explore P: 0.1000')
('Episode: 1090', 'Total reward: 560.0', 'Training loss: 134.9942', 'Explore P: 0.1000')
Model Saved
('Episode: 1091', 'Total reward: 1880.0', 'Training loss: 56.6412', 'Explore P: 0.1000')
('Episode: 1092', 'Total reward: 820.0', 'Training loss: 54.4547', 'Explore P: 0.1000')
('Episode: 1093', 'Total reward: 360.0', 'Training loss: 40.9670', 'Explore P: 0.1000')
('Episode: 1094', 'Total reward: 560.0', 'Training loss: 25.1998', 'Explore P: 0.1000')
('Episode: 1095', 'Total reward: 1500.0', 'Training loss: 29.8448', 'Explore P: 0.1000')
Model Saved
('Episode: 1096', 'Total reward: 260.0', 'Training loss: 37.1406', 'Explore P: 0.1000')
('Episode: 1097', 'Total reward: 970.0', 'Training loss: 11.3187', 'Explore P: 0.1000')
('Episode: 1098', 'Total reward: 1120.0', 'Training loss: 26.5356', 'Explore P: 0.1000')
('Episode: 1099', 'Total reward: 1660.0', 'Training loss: 27.4578', 'Explore P: 0.1000')
('Episode: 1100', 'Total reward: 420.0', 'Training loss: 16.6506', 'Explore P: 0.1000')
Model Saved
('Episode: 1101', 'Total reward: 3000.0', 'Training loss: 24.6459', 'Explore P: 0.1000')
('Episode: 1102', 'Total reward: 2260.0', 'Training loss: 29.2506', 'Explore P: 0.1000')
('Episode: 1103', 'Total reward: 870.0', 'Training loss: 25.7434', 'Explore P: 0.1000')
('Episode: 1104', 'Total reward: 600.0', 'Training loss: 37.2495', 'Explore P: 0.1000')
('Episode: 1105', 'Total reward: 1560.0', 'Training loss: 47.2076', 'Explore P: 0.1000')
Model Saved
('Episode: 1106', 'Total reward: 2120.0', 'Training loss: 52.8769', 'Explore P: 0.1000')
('Episode: 1107', 'Total reward: 640.0', 'Training loss: 24.8674', 'Explore P: 0.1000')
('Episode: 1108', 'Total reward: 320.0', 'Training loss: 22.2699', 'Explore P: 0.1000')
('Episode: 1109', 'Total reward: 480.0', 'Training loss: 406.5788', 'Explore P: 0.1000')
('Episode: 1110', 'Total reward: 1530.0', 'Training loss: 119.6424', 'Explore P: 0.1000')
Model Saved
('Episode: 1111', 'Total reward: 2360.0', 'Training loss: 41.9883', 'Explore P: 0.1000')
('Episode: 1112', 'Total reward: 970.0', 'Training loss: 37.6260', 'Explore P: 0.1000')
('Episode: 1113', 'Total reward: 2360.0', 'Training loss: 48.5580', 'Explore P: 0.1000')
('Episode: 1114', 'Total reward: 440.0', 'Training loss: 49.5032', 'Explore P: 0.1000')
('Episode: 1115', 'Total reward: 1140.0', 'Training loss: 39.9711', 'Explore P: 0.1000')
Model Saved
('Episode: 1116', 'Total reward: 520.0', 'Training loss: 42.1248', 'Explore P: 0.1000')
('Episode: 1117', 'Total reward: 1920.0', 'Training loss: 49.5931', 'Explore P: 0.1000')
('Episode: 1118', 'Total reward: 2190.0', 'Training loss: 34.7021', 'Explore P: 0.1000')
('Episode: 1119', 'Total reward: 2920.0', 'Training loss: 30.3981', 'Explore P: 0.1000')
('Episode: 1120', 'Total reward: 420.0', 'Training loss: 532.9470', 'Explore P: 0.1000')
Model Saved
('Episode: 1121', 'Total reward: 580.0', 'Training loss: 436.3990', 'Explore P: 0.1000')
('Episode: 1122', 'Total reward: 1470.0', 'Training loss: 45.5905', 'Explore P: 0.1000')
('Episode: 1123', 'Total reward: 400.0', 'Training loss: 27.4564', 'Explore P: 0.1000')
('Episode: 1124', 'Total reward: 1480.0', 'Training loss: 15.6912', 'Explore P: 0.1000')
('Episode: 1125', 'Total reward: 280.0', 'Training loss: 18.8903', 'Explore P: 0.1000')
Model Saved
('Episode: 1126', 'Total reward: 1990.0', 'Training loss: 5.3929', 'Explore P: 0.1000')
('Episode: 1127', 'Total reward: 400.0', 'Training loss: 49.5415', 'Explore P: 0.1000')
('Episode: 1128', 'Total reward: 460.0', 'Training loss: 30.3907', 'Explore P: 0.1000')
('Episode: 1129', 'Total reward: 400.0', 'Training loss: 23.5120', 'Explore P: 0.1000')
('Episode: 1130', 'Total reward: 380.0', 'Training loss: 122.6676', 'Explore P: 0.1000')
Model Saved
('Episode: 1131', 'Total reward: 1330.0', 'Training loss: 35.6420', 'Explore P: 0.1000')
('Episode: 1132', 'Total reward: 600.0', 'Training loss: 48.5705', 'Explore P: 0.1000')
('Episode: 1133', 'Total reward: 540.0', 'Training loss: 21.9361', 'Explore P: 0.1000')
('Episode: 1134', 'Total reward: 480.0', 'Training loss: 70.7118', 'Explore P: 0.1000')
('Episode: 1135', 'Total reward: 620.0', 'Training loss: 56.7079', 'Explore P: 0.1000')
Model Saved
('Episode: 1136', 'Total reward: 1210.0', 'Training loss: 67.5883', 'Explore P: 0.1000')
('Episode: 1137', 'Total reward: 2250.0', 'Training loss: 156.3500', 'Explore P: 0.1000')
('Episode: 1138', 'Total reward: 560.0', 'Training loss: 10.4730', 'Explore P: 0.1000')
('Episode: 1139', 'Total reward: 1860.0', 'Training loss: 36.1173', 'Explore P: 0.1000')
('Episode: 1140', 'Total reward: 640.0', 'Training loss: 19.6743', 'Explore P: 0.1000')
Model Saved
('Episode: 1141', 'Total reward: 500.0', 'Training loss: 16.8902', 'Explore P: 0.1000')
('Episode: 1142', 'Total reward: 3140.0', 'Training loss: 20.6730', 'Explore P: 0.1000')
('Episode: 1143', 'Total reward: 2470.0', 'Training loss: 100.2524', 'Explore P: 0.1000')
('Episode: 1144', 'Total reward: 1860.0', 'Training loss: 374.7155', 'Explore P: 0.1000')
('Episode: 1145', 'Total reward: 1750.0', 'Training loss: 61.3958', 'Explore P: 0.1000')
Model Saved
('Episode: 1146', 'Total reward: 2190.0', 'Training loss: 35.4180', 'Explore P: 0.1000')
('Episode: 1147', 'Total reward: 770.0', 'Training loss: 21.9225', 'Explore P: 0.1000')
('Episode: 1148', 'Total reward: 260.0', 'Training loss: 21.5239', 'Explore P: 0.1000')
('Episode: 1149', 'Total reward: 460.0', 'Training loss: 98.8196', 'Explore P: 0.1000')
('Episode: 1150', 'Total reward: 950.0', 'Training loss: 103.2306', 'Explore P: 0.1000')
Model Saved
('Episode: 1151', 'Total reward: 1420.0', 'Training loss: 72.6915', 'Explore P: 0.1000')
('Episode: 1152', 'Total reward: 460.0', 'Training loss: 59.6834', 'Explore P: 0.1000')
('Episode: 1153', 'Total reward: 620.0', 'Training loss: 47.2198', 'Explore P: 0.1000')
('Episode: 1154', 'Total reward: 220.0', 'Training loss: 50.8393', 'Explore P: 0.1000')
('Episode: 1155', 'Total reward: 1800.0', 'Training loss: 46.3336', 'Explore P: 0.1000')
Model Saved
('Episode: 1156', 'Total reward: 540.0', 'Training loss: 23.0376', 'Explore P: 0.1000')
('Episode: 1157', 'Total reward: 440.0', 'Training loss: 17.7354', 'Explore P: 0.1000')
('Episode: 1158', 'Total reward: 950.0', 'Training loss: 52.9032', 'Explore P: 0.1000')
('Episode: 1159', 'Total reward: 620.0', 'Training loss: 41.2527', 'Explore P: 0.1000')
('Episode: 1160', 'Total reward: 1190.0', 'Training loss: 32.1474', 'Explore P: 0.1000')
Model Saved
('Episode: 1161', 'Total reward: 640.0', 'Training loss: 71.2471', 'Explore P: 0.1000')
('Episode: 1162', 'Total reward: 520.0', 'Training loss: 34.0152', 'Explore P: 0.1000')
('Episode: 1163', 'Total reward: 380.0', 'Training loss: 17.7760', 'Explore P: 0.1000')
('Episode: 1164', 'Total reward: 300.0', 'Training loss: 7.6720', 'Explore P: 0.1000')
('Episode: 1165', 'Total reward: 580.0', 'Training loss: 14.6198', 'Explore P: 0.1000')
Model Saved
('Episode: 1166', 'Total reward: 360.0', 'Training loss: 25.8786', 'Explore P: 0.1000')
('Episode: 1167', 'Total reward: 320.0', 'Training loss: 41.7331', 'Explore P: 0.1000')
('Episode: 1168', 'Total reward: 560.0', 'Training loss: 11.4602', 'Explore P: 0.1000')
('Episode: 1169', 'Total reward: 3710.0', 'Training loss: 14.0101', 'Explore P: 0.1000')
('Episode: 1170', 'Total reward: 1480.0', 'Training loss: 57.6595', 'Explore P: 0.1000')
Model Saved
('Episode: 1171', 'Total reward: 1650.0', 'Training loss: 455.6018', 'Explore P: 0.1000')
('Episode: 1172', 'Total reward: 400.0', 'Training loss: 125.3040', 'Explore P: 0.1000')
('Episode: 1173', 'Total reward: 1760.0', 'Training loss: 22.7546', 'Explore P: 0.1000')
('Episode: 1174', 'Total reward: 2980.0', 'Training loss: 59.5880', 'Explore P: 0.1000')
('Episode: 1175', 'Total reward: 2420.0', 'Training loss: 33.9575', 'Explore P: 0.1000')
Model Saved
('Episode: 1176', 'Total reward: 1490.0', 'Training loss: 232.0316', 'Explore P: 0.1000')
('Episode: 1177', 'Total reward: 640.0', 'Training loss: 38.5559', 'Explore P: 0.1000')
('Episode: 1178', 'Total reward: 420.0', 'Training loss: 22.8622', 'Explore P: 0.1000')
('Episode: 1179', 'Total reward: 540.0', 'Training loss: 18.2297', 'Explore P: 0.1000')
('Episode: 1180', 'Total reward: 2530.0', 'Training loss: 34.2472', 'Explore P: 0.1000')
Model Saved
('Episode: 1181', 'Total reward: 920.0', 'Training loss: 71.1574', 'Explore P: 0.1000')
('Episode: 1182', 'Total reward: 360.0', 'Training loss: 35.6248', 'Explore P: 0.1000')
('Episode: 1183', 'Total reward: 420.0', 'Training loss: 70.1203', 'Explore P: 0.1000')
('Episode: 1184', 'Total reward: 540.0', 'Training loss: 34.0411', 'Explore P: 0.1000')
('Episode: 1185', 'Total reward: 420.0', 'Training loss: 18.8817', 'Explore P: 0.1000')
Model Saved
('Episode: 1186', 'Total reward: 1010.0', 'Training loss: 35.6431', 'Explore P: 0.1000')
('Episode: 1187', 'Total reward: 1130.0', 'Training loss: 14.3336', 'Explore P: 0.1000')
('Episode: 1188', 'Total reward: 580.0', 'Training loss: 16.2727', 'Explore P: 0.1000')
('Episode: 1189', 'Total reward: 1050.0', 'Training loss: 35.0226', 'Explore P: 0.1000')
('Episode: 1190', 'Total reward: 480.0', 'Training loss: 52.6705', 'Explore P: 0.1000')
Model Saved
('Episode: 1191', 'Total reward: 2210.0', 'Training loss: 15.0112', 'Explore P: 0.1000')
('Episode: 1192', 'Total reward: 280.0', 'Training loss: 436.6262', 'Explore P: 0.1000')
('Episode: 1193', 'Total reward: 1950.0', 'Training loss: 27.6272', 'Explore P: 0.1000')
('Episode: 1194', 'Total reward: 420.0', 'Training loss: 26.9583', 'Explore P: 0.1000')
('Episode: 1195', 'Total reward: 1750.0', 'Training loss: 278.1696', 'Explore P: 0.1000')
Model Saved
('Episode: 1196', 'Total reward: 1160.0', 'Training loss: 102.5781', 'Explore P: 0.1000')
('Episode: 1197', 'Total reward: 600.0', 'Training loss: 15.9589', 'Explore P: 0.1000')
('Episode: 1198', 'Total reward: 2130.0', 'Training loss: 36.5536', 'Explore P: 0.1000')
('Episode: 1199', 'Total reward: 500.0', 'Training loss: 31.3941', 'Explore P: 0.1000')
('Episode: 1200', 'Total reward: 2030.0', 'Training loss: 368.6365', 'Explore P: 0.1000')
Model Saved
('Episode: 1201', 'Total reward: 400.0', 'Training loss: 31.2744', 'Explore P: 0.1000')
('Episode: 1202', 'Total reward: 320.0', 'Training loss: 63.9580', 'Explore P: 0.1000')
('Episode: 1203', 'Total reward: 400.0', 'Training loss: 56.2341', 'Explore P: 0.1000')
('Episode: 1204', 'Total reward: 520.0', 'Training loss: 23.1530', 'Explore P: 0.1000')
('Episode: 1205', 'Total reward: 1030.0', 'Training loss: 20.0405', 'Explore P: 0.1000')
Model Saved
('Episode: 1206', 'Total reward: 990.0', 'Training loss: 16.1372', 'Explore P: 0.1000')
('Episode: 1207', 'Total reward: 620.0', 'Training loss: 20.4909', 'Explore P: 0.1000')
('Episode: 1208', 'Total reward: 480.0', 'Training loss: 29.3403', 'Explore P: 0.1000')
('Episode: 1209', 'Total reward: 1640.0', 'Training loss: 33.1906', 'Explore P: 0.1000')
('Episode: 1210', 'Total reward: 500.0', 'Training loss: 20.7315', 'Explore P: 0.1000')
Model Saved
('Episode: 1211', 'Total reward: 1070.0', 'Training loss: 37.5086', 'Explore P: 0.1000')
('Episode: 1212', 'Total reward: 940.0', 'Training loss: 24.2141', 'Explore P: 0.1000')
('Episode: 1213', 'Total reward: 950.0', 'Training loss: 105.1295', 'Explore P: 0.1000')
('Episode: 1214', 'Total reward: 2330.0', 'Training loss: 25.5827', 'Explore P: 0.1000')
('Episode: 1215', 'Total reward: 2110.0', 'Training loss: 55.5343', 'Explore P: 0.1000')
Model Saved
('Episode: 1216', 'Total reward: 260.0', 'Training loss: 21.8133', 'Explore P: 0.1000')
('Episode: 1217', 'Total reward: 1810.0', 'Training loss: 67.9532', 'Explore P: 0.1000')
('Episode: 1218', 'Total reward: 560.0', 'Training loss: 25.0517', 'Explore P: 0.1000')
('Episode: 1219', 'Total reward: 2170.0', 'Training loss: 27.5791', 'Explore P: 0.1000')
('Episode: 1220', 'Total reward: 360.0', 'Training loss: 14.2511', 'Explore P: 0.1000')
Model Saved
('Episode: 1221', 'Total reward: 600.0', 'Training loss: 23.2004', 'Explore P: 0.1000')
('Episode: 1222', 'Total reward: 520.0', 'Training loss: 54.9128', 'Explore P: 0.1000')
('Episode: 1223', 'Total reward: 400.0', 'Training loss: 43.3914', 'Explore P: 0.1000')
('Episode: 1224', 'Total reward: 400.0', 'Training loss: 71.3263', 'Explore P: 0.1000')
('Episode: 1225', 'Total reward: 540.0', 'Training loss: 48.9473', 'Explore P: 0.1000')
Model Saved
('Episode: 1226', 'Total reward: 580.0', 'Training loss: 64.6344', 'Explore P: 0.1000')
('Episode: 1227', 'Total reward: 1980.0', 'Training loss: 20.6897', 'Explore P: 0.1000')
('Episode: 1228', 'Total reward: 1000.0', 'Training loss: 108.7717', 'Explore P: 0.1000')
('Episode: 1229', 'Total reward: 2860.0', 'Training loss: 60.2863', 'Explore P: 0.1000')
('Episode: 1230', 'Total reward: 520.0', 'Training loss: 28.9455', 'Explore P: 0.1000')
Model Saved
('Episode: 1231', 'Total reward: 660.0', 'Training loss: 22.4049', 'Explore P: 0.1000')
('Episode: 1232', 'Total reward: 1780.0', 'Training loss: 26.1878', 'Explore P: 0.1000')
('Episode: 1233', 'Total reward: 420.0', 'Training loss: 9.4872', 'Explore P: 0.1000')
('Episode: 1234', 'Total reward: 460.0', 'Training loss: 8.2165', 'Explore P: 0.1000')
('Episode: 1235', 'Total reward: 540.0', 'Training loss: 18.7172', 'Explore P: 0.1000')
Model Saved
('Episode: 1236', 'Total reward: 280.0', 'Training loss: 54.2324', 'Explore P: 0.1000')
('Episode: 1237', 'Total reward: 480.0', 'Training loss: 6.4947', 'Explore P: 0.1000')
('Episode: 1238', 'Total reward: 200.0', 'Training loss: 5.5819', 'Explore P: 0.1000')
('Episode: 1239', 'Total reward: 440.0', 'Training loss: 28.4632', 'Explore P: 0.1000')
('Episode: 1240', 'Total reward: 420.0', 'Training loss: 5.7000', 'Explore P: 0.1000')
Model Saved
('Episode: 1241', 'Total reward: 3240.0', 'Training loss: 19.9556', 'Explore P: 0.1000')
('Episode: 1242', 'Total reward: 2210.0', 'Training loss: 33.8752', 'Explore P: 0.1000')
('Episode: 1243', 'Total reward: 1230.0', 'Training loss: 15.6466', 'Explore P: 0.1000')
('Episode: 1244', 'Total reward: 1070.0', 'Training loss: 69.7247', 'Explore P: 0.1000')
('Episode: 1245', 'Total reward: 1430.0', 'Training loss: 31.6133', 'Explore P: 0.1000')
Model Saved
('Episode: 1246', 'Total reward: 1310.0', 'Training loss: 23.3716', 'Explore P: 0.1000')
('Episode: 1247', 'Total reward: 480.0', 'Training loss: 9.5284', 'Explore P: 0.1000')
('Episode: 1248', 'Total reward: 1080.0', 'Training loss: 58.1734', 'Explore P: 0.1000')
('Episode: 1249', 'Total reward: 790.0', 'Training loss: 21.8313', 'Explore P: 0.1000')
('Episode: 1250', 'Total reward: 1560.0', 'Training loss: 360.5358', 'Explore P: 0.1000')
Model Saved
('Episode: 1251', 'Total reward: 820.0', 'Training loss: 500.0057', 'Explore P: 0.1000')
('Episode: 1252', 'Total reward: 1560.0', 'Training loss: 18.2321', 'Explore P: 0.1000')
('Episode: 1253', 'Total reward: 600.0', 'Training loss: 11.2144', 'Explore P: 0.1000')
('Episode: 1254', 'Total reward: 480.0', 'Training loss: 50.6177', 'Explore P: 0.1000')
('Episode: 1255', 'Total reward: 420.0', 'Training loss: 8.1308', 'Explore P: 0.1000')
Model Saved
('Episode: 1256', 'Total reward: 520.0', 'Training loss: 49.0614', 'Explore P: 0.1000')
('Episode: 1257', 'Total reward: 1580.0', 'Training loss: 14.9402', 'Explore P: 0.1000')
('Episode: 1258', 'Total reward: 2250.0', 'Training loss: 33.8238', 'Explore P: 0.1000')
('Episode: 1259', 'Total reward: 420.0', 'Training loss: 11.3279', 'Explore P: 0.1000')
('Episode: 1260', 'Total reward: 420.0', 'Training loss: 6.8027', 'Explore P: 0.1000')
Model Saved
('Episode: 1261', 'Total reward: 4270.0', 'Training loss: 9.9057', 'Explore P: 0.1000')
('Episode: 1262', 'Total reward: 2610.0', 'Training loss: 29.1273', 'Explore P: 0.1000')
('Episode: 1263', 'Total reward: 460.0', 'Training loss: 51.1308', 'Explore P: 0.1000')
('Episode: 1264', 'Total reward: 800.0', 'Training loss: 27.1827', 'Explore P: 0.1000')
('Episode: 1265', 'Total reward: 540.0', 'Training loss: 7.6934', 'Explore P: 0.1000')
Model Saved
('Episode: 1266', 'Total reward: 1630.0', 'Training loss: 45.6333', 'Explore P: 0.1000')
('Episode: 1267', 'Total reward: 360.0', 'Training loss: 198.3293', 'Explore P: 0.1000')
('Episode: 1268', 'Total reward: 500.0', 'Training loss: 7.2928', 'Explore P: 0.1000')
('Episode: 1269', 'Total reward: 2690.0', 'Training loss: 42.2501', 'Explore P: 0.1000')
('Episode: 1270', 'Total reward: 400.0', 'Training loss: 13.6479', 'Explore P: 0.1000')
Model Saved
('Episode: 1271', 'Total reward: 580.0', 'Training loss: 37.4114', 'Explore P: 0.1000')
('Episode: 1272', 'Total reward: 200.0', 'Training loss: 29.8950', 'Explore P: 0.1000')
('Episode: 1273', 'Total reward: 2640.0', 'Training loss: 18.4384', 'Explore P: 0.1000')
('Episode: 1274', 'Total reward: 1010.0', 'Training loss: 27.9929', 'Explore P: 0.1000')
('Episode: 1275', 'Total reward: 360.0', 'Training loss: 12.6990', 'Explore P: 0.1000')
Model Saved
('Episode: 1276', 'Total reward: 920.0', 'Training loss: 47.3201', 'Explore P: 0.1000')
('Episode: 1277', 'Total reward: 440.0', 'Training loss: 14.1968', 'Explore P: 0.1000')
('Episode: 1278', 'Total reward: 320.0', 'Training loss: 28.8513', 'Explore P: 0.1000')
('Episode: 1279', 'Total reward: 2340.0', 'Training loss: 36.0080', 'Explore P: 0.1000')
('Episode: 1280', 'Total reward: 640.0', 'Training loss: 65.5216', 'Explore P: 0.1000')
Model Saved
('Episode: 1281', 'Total reward: 560.0', 'Training loss: 33.9467', 'Explore P: 0.1000')
('Episode: 1282', 'Total reward: 1360.0', 'Training loss: 86.1157', 'Explore P: 0.1000')
('Episode: 1283', 'Total reward: 520.0', 'Training loss: 42.9745', 'Explore P: 0.1000')
('Episode: 1284', 'Total reward: 460.0', 'Training loss: 32.9220', 'Explore P: 0.1000')
('Episode: 1285', 'Total reward: 380.0', 'Training loss: 95.7861', 'Explore P: 0.1000')
Model Saved
('Episode: 1286', 'Total reward: 1970.0', 'Training loss: 10.7075', 'Explore P: 0.1000')
('Episode: 1287', 'Total reward: 1690.0', 'Training loss: 54.9716', 'Explore P: 0.1000')
('Episode: 1288', 'Total reward: 600.0', 'Training loss: 6.7201', 'Explore P: 0.1000')
('Episode: 1289', 'Total reward: 2100.0', 'Training loss: 27.8455', 'Explore P: 0.1000')
('Episode: 1290', 'Total reward: 380.0', 'Training loss: 29.2106', 'Explore P: 0.1000')
Model Saved
('Episode: 1291', 'Total reward: 1780.0', 'Training loss: 29.2531', 'Explore P: 0.1000')
('Episode: 1292', 'Total reward: 1190.0', 'Training loss: 409.9670', 'Explore P: 0.1000')
('Episode: 1293', 'Total reward: 360.0', 'Training loss: 104.0092', 'Explore P: 0.1000')
('Episode: 1294', 'Total reward: 1430.0', 'Training loss: 23.9558', 'Explore P: 0.1000')
('Episode: 1295', 'Total reward: 280.0', 'Training loss: 7.1188', 'Explore P: 0.1000')
Model Saved
('Episode: 1296', 'Total reward: 340.0', 'Training loss: 7.1318', 'Explore P: 0.1000')
('Episode: 1297', 'Total reward: 420.0', 'Training loss: 22.4157', 'Explore P: 0.1000')
('Episode: 1298', 'Total reward: 320.0', 'Training loss: 3.5848', 'Explore P: 0.1000')
('Episode: 1299', 'Total reward: 2100.0', 'Training loss: 11.7539', 'Explore P: 0.1000')
('Episode: 1300', 'Total reward: 1150.0', 'Training loss: 11.0470', 'Explore P: 0.1000')
Model Saved
('Episode: 1301', 'Total reward: 2290.0', 'Training loss: 4.0958', 'Explore P: 0.1000')
('Episode: 1302', 'Total reward: 560.0', 'Training loss: 6.3877', 'Explore P: 0.1000')
('Episode: 1303', 'Total reward: 660.0', 'Training loss: 8.7231', 'Explore P: 0.1000')
('Episode: 1304', 'Total reward: 700.0', 'Training loss: 5.1607', 'Explore P: 0.1000')
('Episode: 1305', 'Total reward: 1850.0', 'Training loss: 13.5848', 'Explore P: 0.1000')
Model Saved
('Episode: 1306', 'Total reward: 460.0', 'Training loss: 9.6434', 'Explore P: 0.1000')
('Episode: 1307', 'Total reward: 520.0', 'Training loss: 28.1477', 'Explore P: 0.1000')
('Episode: 1308', 'Total reward: 520.0', 'Training loss: 43.0044', 'Explore P: 0.1000')
('Episode: 1309', 'Total reward: 880.0', 'Training loss: 6.5931', 'Explore P: 0.1000')
('Episode: 1310', 'Total reward: 1050.0', 'Training loss: 7.4460', 'Explore P: 0.1000')
Model Saved
('Episode: 1311', 'Total reward: 1190.0', 'Training loss: 12.0643', 'Explore P: 0.1000')
('Episode: 1312', 'Total reward: 440.0', 'Training loss: 16.4244', 'Explore P: 0.1000')
('Episode: 1313', 'Total reward: 1680.0', 'Training loss: 29.9451', 'Explore P: 0.1000')
('Episode: 1314', 'Total reward: 820.0', 'Training loss: 32.1802', 'Explore P: 0.1000')
('Episode: 1315', 'Total reward: 2820.0', 'Training loss: 30.0472', 'Explore P: 0.1000')
Model Saved
